id	Word1	Word2	Pronunciation	Meaning	Translation	Extra1	Extra2	False	confidence
3156	着火	著火	zháohuǒ	en llamas	on fire		着火	False	0
3157	着急	著急	zháojí	preocuparse	Worry		着急	False	0
3158	召开	召開	zhàokāi	convocar	convene		召开	False	0
3159	折	摺	zhé	fractura	fracture		折	False	0
3160	针	鍼	zhēn	aguja; inyección	needle; injection		针	False	0
3161	针对	針對	zhēnduì	a la luz de	In the light of		针对	False	0
3162	阵	陣	zhèn	frente	front		阵	False	0
3163	争论	爭論	zhēnglùn	debate	debate		争论	False	0
3164	征服	征服	zhēngfú	conquistar	Conquer		征服	False	0
3165	政府	政府	zhèngfǔ	gobierno	government		政府	False	0
3166	征求	徵求	zhēngqiú	buscar, pedir	seek, ask for		征求	False	0
3167	政治	政治	zhèngzhì	política	Politics		政治	False	0
3168	之前	之前	zhī qián	antes; antes de	before; prior to		之前	False	0
3169	之后	之後	zhī hòu	más tarde; después; después	later; after; afterwards		之后	False	0
3170	之一	之一	zhī yī	uno de	one of		之一	False	0
3171	支（动）	支	zhī	hospedarse; sobresalir; apoyo; echar	put up; protrude; support; send away		支	False	0
3172	之间	之間	zhī jiān	entre; entre	between; among		之间	False	0
3173	植物	植物	zhíwù	botánica	Botany		植物	False	0
3174	制订	制訂	zhì dìng	formular; ejercicio; mapear	formulate; work out; map out		制订	False	0
3175	指挥	指揮	zhǐhuī	dominio	command		指挥	False	0
3176	质量	質量	zhìliàng	calidad	quality		质量	False	0
3177	治	治	zhì	regla; gobernar; administrar; curar; tratamiento	rule; govern; manage; cure; treatment		治	False	0
3178	治疗	治療	zhìliáo	tratamiento	Treatment		治疗	False	0
3179	智力	智力	zhìlì	inteligencia	intelligence		智力	False	0
3180	智能	智能	zhìnéng	inteligencia	Intelligence		智能	False	0
3181	中介	中介	zhōngjiè	intermediario	intermediary		中介	False	0
3182	种类	種類	zhǒnglèi	tipo	type		种类	False	0
3183	中奖	中獎	zhòng jiǎng	gana una lotería	win a lottery		中奖	False	0
3184	种植	種植	zhòngzhí	planta	plant		种植	False	0
3185	种	種	zhǒng	especies	species		种	False	0
3186	逐渐	逐漸	zhújiàn	gradualmente	gradually		逐渐	False	0
3187	逐步	逐步	zhúbù	gradualmente	gradually		逐步	False	0
3188	重量	重量	zhòngliàng	peso	weight		重量	False	0
3189	主席	主席	zhǔxí	presidente	Chairman		主席	False	0
3190	祝福	祝福	zhùfú	bendición	blessing		祝福	False	0
3191	主题	主題	zhǔtí	tema	theme		主题	False	0
3192	著名	著名	zhùmíng	famoso	famous		著名	False	0
3193	抓紧	抓緊	zhuājǐn	pon mucha atención a; comprender	Pay close attention to; grasp		抓紧	False	0
3194	专心	專心	zhuānxīn	atentamente	Attentively		专心	False	0
3195	转动	轉動	zhuǎn dòng	doblar; correr; giro; rollo; girar; mover; dar la vuelta	turn; run; twirl; roll; revolve; move; turn round		转动	False	0
3196	著作	著作	zhùzuò	trabajar	Work		著作	False	0
3197	转告	轉告	zhuǎngào	decir	Tell		转告	False	0
3198	转身	轉身	zhuǎn shēn	dar la vuelta; cambiar de actitud	turn round; face about		转身	False	0
3199	转弯	轉彎	zhuǎn wān	dar un giro; doblar una esquina	make a turn; turn a corner		转弯	False	0
3200	装修	裝修	zhuāngxiū	decorar casa	decorate house		装修	False	0
3201	装置	裝置	zhuāng zhì	dispositivo; equipo	device; equipment		装置	False	0
3202	转移	轉移	zhuǎnyí	transferir	transfer		转移	False	0
3203	准时	準時	zhǔnshí	a tiempo	on time		准时	False	0
3204	追求	追求	zhuīqiú	buscar	Pursuit		追求	False	0
3205	资料	資料	zīliào	datos	data		资料	False	0
3206	自	自	zì	de; desde; ser; uno mismo	from; since; self; oneself		自	False	0
3207	资源	資源	zīyuán	recursos	Resources		资源	False	0
3208	字母	字母	zìmǔ	carta	Letter		字母	False	0
3209	综合	綜合	zōnghé	integral	comprehensive		综合	False	0
3210	自信	自信	zìxìn	auto confianza	self-confidence		自信	False	0
3211	总共	總共	zǒnggòng	en total	In total		总共	False	0
3212	总理	總理	zǒnglǐ	primer ministro	prime minister		总理	False	0
3213	总统	總統	zǒngtǒng	presidente	President		总统	False	0
3214	总之	總之	zǒngzhī	en breve	in short		总之	False	0
3215	阻止	阻止	zǔzhǐ	prevenir	prevent		阻止	False	0
3216	嘴巴	嘴巴	zuǐ ba	boca	mouth		嘴巴	False	0
3217	作出	作出	zuò chū	tomar (una decisión, etc.)	make (a decision, etc.)		作出	False	0
3218	作为	作為	zuòwéi	como	As		作为	False	0
3219	最初	最初	zuìchū	primero	First		最初	False	0
3220	做梦	做夢	zuò mèng	sueño; ensueño	dream; daydream		做梦	False	0
3221	安慰	安慰	ānwèi	comodidad	comfort		安慰	False	0
3222	岸	岸	àn	banco	bank		岸	False	0
3223	岸上	岸上	àn shàng	en tierra; costa; banco	ashore; shore; bank		岸上	False	0
3224	拔	拔	bá	arrancar; extraer; dibujar; seleccionar; elegir; extracto	pluck; pull out; draw; select; choose; extract		拔	False	0
3225	按摩	按摩	ànmó	masaje	massage		按摩	False	0
3226	白酒	白酒	bái jiǔ	baijiu chino; licor y licores	Chinese Baijiu; liquor and spirits		白酒	False	0
3227	扮演	扮演	bànyǎn	desempeñar el papel	Play the role		扮演	False	0
3228	拜访	拜訪	bàifǎng	visita	visit		拜访	False	0
3229	包围	包圍	bāowéi	rodear	Surround		包围	False	0
3230	包装	包裝	bāozhuāng	embalar; hospedarse; constituir	pack; put up; make up		包装	False	0
3231	版	版	bǎn	placa de impresión; edición; versión	printing plate; edition; version		版	False	0
3232	棒	棒	bàng	palo ； excelente	stick；excellent		棒	False	0
3233	保卫	保衛	bǎowèi	defender	Defend		保卫	False	0
3234	报答	報答	bàodá	corresponder; pagar; pagar	reciprocate; pay back; repay		报答	False	0
3235	报警	報警	bàojǐng	llame a la policía	call the police		报警	False	0
3236	背包	背包	bēi bāo	mochila; mochila; mochila; paquete de infantería	backpack; knapsack; rucksack; infantry pack		背包	False	0
3237	保养	保養	bǎoyǎng	mantener	maintain		保养	False	0
3238	悲伤	悲傷	bēi shāng	triste; triste	sad; sorrowful		悲伤	False	0
3239	悲剧	悲劇	bēi jù	tragedia	tragedy		悲剧	False	0
3240	抱怨	抱怨	bàoyuàn	quejarse	Complain		抱怨	False	0
3241	被动	被動	bèidòng	pasivo	passive		被动	False	0
3242	辈	輩	bèi	generación; toda la vida	generation; lifetime		辈	False	0
3243	本人	本人	běnrén	uno mismo	oneself		本人	False	0
3244	鼻子	鼻子	bízi	nariz	nose		鼻子	False	0
3245	比方	比方	bǐfāng	ejemplo	Example		比方	False	0
3246	比重	比重	bǐzhòng	gravedad específica; proporción	specific gravity; proportion		比重	False	0
3247	北极	北極	běijí	ártico	arctic		北极	False	0
3248	必需	必需	bì xū	básico; indispensable	essential; indispensable		必需	False	0
3249	毕竟	畢竟	bìjìng	después de todo	after all		毕竟	False	0
3250	闭幕	閉幕	bì mù	cerca; concluir; bajar la cortina	close; conclude; lower the curtain		闭幕	False	0
3251	彼此	彼此	bǐcǐ	entre sí	each other		彼此	False	0
3252	闭幕式	閉幕式	bì mù shì	ceremonia de clausura	closing ceremony		闭幕式	False	0
3253	编辑	編輯	biānjí	editar	edit		编辑	False	0
3254	必	必	bì	debe; ciertamente; necesariamente	must; certainly; necessarily		必	False	0
3255	便利	便利	biànlì	facilitar	facilitate		便利	False	0
3256	变动	變動	biàn dòng	cambiar; modificación; variación	change; alteration; variation		变动	False	0
3257	便条	便條	biàntiáo	nota	Note		便条	False	0
3258	边境	邊境	biānjìng	borde; frontera	border; frontier		边境	False	0
3259	便于	便於	biànyú	facil de	Easy to		便于	False	0
3260	宾馆	賓館	bīnguǎn	hotel	hotel		宾馆	False	0
3261	病毒	病毒	bìngdú	virus	virus		病毒	False	0
3262	饼干	餅乾	bǐnggān	galletas	Biscuits		饼干	False	0
3263	博客	博客	bó kè	blog	blog		博客	False	0
3264	饼	餅	bǐng	pastel; galleta; pastelería; pastel plano redondo	cake; cookie; pastry; round flat cake		饼	False	0
3265	玻璃	玻璃	bōli	vaso	Glass		玻璃	False	0
3266	博士	博士	bóshì	doctor	doctor		博士	False	0
3267	博览会	博覽會	bólǎnhuì	exposición	exposition		博览会	False	0
3268	博物馆	博物館	bówùguǎn	museo	Museum		博物馆	False	0
3269	不利	不利	bú lì	desfavorable; desventajoso; dañino; perjudicial	unfavourable; disadvantageous; harmful; detrimental		不利	False	0
3270	薄弱	薄弱	bóruò	débil	weak		薄弱	False	0
3271	不耐烦	不耐煩	búnàifán	impaciente	Impatient		不耐烦	False	0
3272	不顾	不顧	búgù	indiferencia	disregard		不顾	False	0
3273	补偿	補償	bǔcháng	compensar	compensate		补偿	False	0
3274	不幸	不幸	bú xìng	desgracia; desafortunado; desafortunadamente	misfortune; unfortunat; unfortunately		不幸	False	0
3275	不易	不易	bú yì	no es fácil; difícil; difícil	not easy; difficult; tough		不易	False	0
3276	不曾	不曾	bù céng	nunca	never		不曾	False	0
3277	不得了	不得了	búdéliǎo	muy	Very		不得了	False	0
3278	补贴	補貼	bǔtiē	subvención	subsidy		补贴	False	0
3279	不敢当	不敢當	bùgǎndāng	realmente no merezco esto.	I really don’t deserve this.		不敢当	False	0
3280	不免	不免	bùmiǎn	inevitable	unavoidable		不免	False	0
3281	不时	不時	bùshí	de vez en cuando	now and then		不时	False	0
3282	不能不	不能不	bù néng bù	tengo que; no puedo pero	have to; cannot but		不能不	False	0
3283	不停	不停	bù tíng	sin parar; sin escalas	without stop; non-stop		不停	False	0
3284	不许	不許	bù xǔ	no permitido; no debe; no poder	not allow; must not; can’t		不许	False	0
3285	不良	不良	bù liáng	malo; dañino; insalubre	bad; harmful; unhealthy		不良	False	0
3286	部位	部位	bùwèi	parte; sección	part; section		部位	False	0
3287	不止	不止	bùzhǐ	más que	more than		不止	False	0
3288	猜测	猜測	cāi cè	adivinar; conjetura; conjetura	guess; conjecture; surmise		猜测	False	0
3289	不足	不足	bùzú	insuficiente	insufficient		不足	False	0
3290	采购	採購	cǎigòu	compra	Purchase		采购	False	0
3291	裁判	裁判	cáipàn	árbitro	Referee		裁判	False	0
3292	猜	猜	cāi	adivinar	guess		猜	False	0
3293	餐馆	餐館	cān guǎn	restaurante	restaurant		餐馆	False	0
3294	餐厅	餐廳	cāntīng	restaurante	Restaurant		餐厅	False	0
3295	彩票	彩票	cǎipiào	lotería	lottery		彩票	False	0
3296	草原	草原	cǎo yuán	praderas; pradera	grasslands; prairie		草原	False	0
3297	层次	層次	céngcì	gradación; acuerdo	gradation; arrangement		层次	False	0
3298	册	冊	cè	libro (medir palabra)	book (measure word)		册	False	0
3299	餐饮	餐飲	cān yǐn	abastecimiento; comida	catering; repast		餐饮	False	0
3300	叉子	叉子	chāzi	tenedor	Fork		叉子	False	0
3301	差别	差別	chābié	diferencia	difference		差别	False	0
3302	差距	差距	chājù	disparidad; distancia	disparity; distance		差距	False	0
3303	查询	查詢	chá xún	preguntar; demanda	inquire; demand		查询	False	0
3304	插	揷	chā	insertar	insert		插	False	0
3305	叉	叉	chā	tenedor; cruz	fork; cross		叉	False	0
3306	差点儿	差點兒	chàdiǎnr	casi	almost		差点儿	False	0
3307	拆除	拆除	chāi chú	demoler; demoler; desmantelar; eliminar	tear down; demolish; dismantle; remove		拆除	False	0
3308	拆	拆	chāi	eliminar	Remove		拆	False	0
3309	长度	長度	cháng dù	longitud; medida	length; extent		长度	False	0
3310	长寿	長壽	cháng shòu	larga vida; longevidad	long life; longevity		长寿	False	0
3311	产业	產業	chǎnyè	industria	industry		产业	False	0
3312	肠	膓	cháng	intestino; intestino; intestinal	intestine; bowel; intestinal		肠	False	0
3313	尝	甞	cháng	gusto	taste		尝	False	0
3314	尝试	嘗試	chángshì	intentar	attempt		尝试	False	0
3315	厂长	廠長	chǎng zhǎng	director de la fabrica; gerente de la planta	factory director; plant manager		厂长	False	0
3316	场面	場面	chǎngmiàn	escena	scene		场面	False	0
3317	超越	超越	chāoyuè	trascender	Transcend		超越	False	0
3318	倡导	倡導	chàngdǎo	defensor	Advocate		倡导	False	0
3319	称	稱	chēng	decir	say		称	False	0
3320	车主	車主	chē zhǔ	propietario del coche	car owner		车主	False	0
3321	称号	稱號	chēnghào	título	Title		称号	False	0
3322	成交	成交	chéngjiāo	trato	Deal		成交	False	0
3323	成效	成效	chéngxiào	resultados, efectos	Results, effects		成效	False	0
3324	成本	成本	chéngběn	costo	cost		成本	False	0
3325	成语	成語	chéngyǔ	modismo	idiom		成语	False	0
3326	承办	承辦	chéngbàn	emprender	Undertake		承办	False	0
3327	城里	城裏	chéng lǐ	dentro de la ciudad; en la ciudad	inside the city; in town		城里	False	0
3328	乘	椉	chéng	conducir	ride		乘	False	0
3329	乘车	乘車	chéng chē	equitación; conducir	riding; ride		乘车	False	0
3330	乘坐	乘坐	chéngzuò	conducir	ride		乘坐	False	0
3331	吃力	吃力	chīlì	sudoroso	Sweaty		吃力	False	0
3332	池子	池子	chí zi	estanque; piscina	pond; pool		池子	False	0
3333	乘客	乘客	chéng kè	pasajero	passenger		乘客	False	0
3334	冲动	衝動	chōngdòng	impulso	impulse		冲动	False	0
3335	迟	遲	chí	tarde; demorado; lento	late; delayed; slow		迟	False	0
3336	充足	充足	chōngzú	adecuado	adequate		充足	False	0
3337	冲突	衝突	chōngtū	conflicto	conflict		冲突	False	0
3338	愁	愁	chóu	preocuparse; estar ansioso	worry; be anxious		愁	False	0
3339	臭	臭	chòu	maloliente	smelly		臭	False	0
3340	丑	醜	chǒu	feo	ugly		丑	False	0
3341	出差	出差	chūchāi	un viaje de negocios	A business travel		出差	False	0
3342	出版	出版	chūbǎn	publicar	publish		出版	False	0
3343	出汗	出汗	chū hàn	sudor; transpiración	sweat; sweating		出汗	False	0
3344	初期	初期	chū qī	principal; etapa inicial; primeros días	prime; initial stage; early days		初期	False	0
3345	出于	出於	chū yú	fuera de; empezar desde; proceder de; provenir	out of; start from; proceed from; stem		出于	False	0
3346	除非	除非	chúfēi	a menos que	Unless		除非	False	0
3347	厨房	廚房	chúfáng	cocina	Kitchen		厨房	False	0
3348	处罚	處罰	chǔ fá	castigar; penalizar; castigo	punish; penalize; punishment		处罚	False	0
3349	除夕	除夕	chúxī	la víspera de la año nuevo	the New Year’s Eve		除夕	False	0
3350	处分	處分	chǔfèn	prescripción	prescription		处分	False	0
3351	传达	傳達	chuándá	transmitir	Convey		传达	False	0
3352	传递	傳遞	chuán dì	transmitir; entregar; transferir	transmit; deliver; transfer		传递	False	0
3353	传真	傳真	chuánzhēn	fax	Fax		传真	False	0
3354	窗帘	窗簾	chuānglián	cortinas de ventana	Window curtains		窗帘	False	0
3355	处在	處在	chǔ zài	en; estar en	at; be in		处在	False	0
3356	闯	闖	chuǎng	correr; estrellarse	rush; dash		闯	False	0
3357	创立	創立	chuànglì	encontró	Found		创立	False	0
3358	辞典	辭典	cí diǎn	diccionario	dictionary		辞典	False	0
3359	此后	此後	cǐ hòu	después; lo sucesivo; de ahora en adelante	after that; hereafter; henceforth		此后	False	0
3360	辞职	辭職	cízhí	renunciar	resign		辞职	False	0
3361	聪明	聰明	cōngming	inteligente	clever		聪明	False	0
3362	此刻	此刻	cǐ kè	ahora; en este momento	now; at the moment		此刻	False	0
3363	此时	此時	cǐ shí	este momento; ahora	this moment; now		此时	False	0
3364	从而	從而	cóng’ér	de este modo	thus		从而	False	0
3365	从中	從中	cóng zhōng	de; de eso	from; therefrom		从中	False	0
3366	脆	脆	cuì	crujiente; frágil; frágil; voz clara	crisp; brittle; fragile; clear voice		脆	False	0
3367	寸	寸	cùn	muy corto; una unidad de longitud (= 1/3 decímetro)	very short; a unit of length (=1/3 decimetre)		寸	False	0
3368	存款	存款	cún kuǎn	depósito; ahorro bancario	deposit; bank savings		存款	False	0
3369	达成	達成	dáchéng	alcanzar	Reach		达成	False	0
3370	答复	答覆	dáfù	responder	Reply		答复	False	0
3371	答	答	dá	respuesta; responder; responder; devolver	answer; reply; respond; return		答	False	0
3372	打（介）	打	dǎ	huelga; golpear; romper; luchar; construir; derrotar; tomar; de; desde	strike; hit; break; fight; build; beat; take; from; since		打	False	0
3373	打扮	打扮	dǎban	vestirse	dress up		打扮	False	0
3374	打击	打擊	dǎjī	huelga	strike		打击	False	0
3375	打包	打包	dǎbāo	embalar	Pack		打包	False	0
3376	打扰	打擾	dǎrǎo	molestar	Disturb		打扰	False	0
3377	打架	打架	dǎjià	luchar	Fight		打架	False	0
3378	大胆	大膽	dà dǎn	atrevido; atrevido; audaz; audacia	bold; daring; audacious; audacity		大胆	False	0
3379	大纲	大綱	dà gāng	describir; punto principal; compendio	outline; main point; compendium		大纲	False	0
3380	大都	大都	dà dōu	en la mayor parte; principalmente	for the most part; mostly		大都	False	0
3381	大伙儿	大伙兒	dàhuǒr	todos ustedes; todos	you all; everybody		大伙儿	False	0
3382	大奖赛	大奬賽	dà jiǎng sài	gran premio	grand prix		大奖赛	False	0
3383	大脑	大腦	dà nǎo	cerebro; cerebro	cerebrum; brain		大脑	False	0
3384	大事	大事	dà shì	evento; a lo grande	event; in a big way		大事	False	0
3385	大厅	大廳	dà tīng	sala	hall		大厅	False	0
3386	大象	大象	dàxiàng	elefante	Elephant		大象	False	0
